Geneid	HSF4_0H_1	HSF4_0H_2	HSF4_0H_3	HSF4_2H_1	HSF4_2H_2	HSF4_2H_3	HSF4_4H_1	HSF4_4H_2	HSF4_4H_3	HSF4_6H_1	HSF4_6H_2	HSF4_6H_3
FBgn0038877	11098	9402	8132	8496	7950	7355	6895	9879	7209	6698	7114	8241
FBti0215179	0	0	0	0	2	0	0	2	0	1	1	2
FBgn0039356	2700	1986	2038	2158	2330	1656	2081	1517	1892	2076	2145	2134
FBgn0262903	9	2	0	0	4	36	0	12	10	3	0	0
FBgn0267315	0	0	0	0	6	162	0	68	44	0	0	8
FBti0215207	32	23	11	7	22	10	3	2	4	28	2	10
FBti0062079	0	0	0	0	0	0	0	0	2	0	4	0
FBgn0037455	74	12	2	16	66	5697	36	2386	1550	14	26	20
FBtr0304415_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039264	45	61	58	24	43	18	27	16	27	22	32	29
FBgn0287211	43	75	40	2	49	895	2	442	220	0	9	18
FBgn0037994	66	4	12	10	42	2775	0	892	630	24	16	12
FBti0019314	28	0	6	8	2	2	2	4	0	2	8	0
FBti0059666	9	4	4	2	8	6	1	2	8	10	3	0
FBgn0004885	4268	3386	3724	4005	3110	2968	3424	2665	3569	1652	2538	3171
FBgn0266732	0	0	2	0	0	3	0	5	3	0	0	0
FBti0019349	0	0	2	0	0	0	0	0	0	0	0	2
FBgn0038136	471	0	1156	200	3124	550	1602	0	8	166	12	958
FBgn0051390	9328	7071	6858	6888	7095	5413	5606	4614	5882	6844	6781	6782
FBgn0038948	21620	18806	14998	15265	13842	11419	10326	10847	11708	12269	12726	14012
FBgn0038601	8746	8978	7521	7737	6806	7344	6643	8594	7232	6000	6950	7055
FBgn0264836	0	1	0	5	1	0	1	2	1	0	0	0
FBgn0000277	63	12	27	225	659	27	78	22	51	12	85	20
FBgn0038751	14	2	2	6	0	4	2	2	5	0	0	2
FBgn0266172	17	14	22	8	18	12	15	4	14	10	11	10
FBgn0264326	13084	10877	9303	12619	9567	8630	9747	7610	9874	7020	9006	9639
FBgn0051088	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039188	3045	2639	2251	2836	2819	4158	2566	2390	2977	2652	2549	3169
FBgn0267443	418	352	301	367	365	248	413	244	293	365	337	322
FBti0062628	10	9	8	4	6	0	0	0	0	0	2	0
FBti0215364	3	6	0	2	0	4	2	0	2	2	0	2
FBgn0266448	740	515	440	635	418	434	620	282	369	456	385	547
FBgn0025456	2731	1913	1859	2062	2145	2673	2246	3034	2809	2679	2907	2600
FBgn0040602	13355	10236	9615	11448	10455	7958	9455	7633	9575	10001	10286	10058
FBgn0037386	412	241	185	94	115	155	138	249	110	108	148	122
FBti0019438	2	0	2	2	4	10	4	2	4	12	2	2
FBgn0051156	7199	5941	5607	6313	5781	4772	4968	3938	5071	4116	4757	5384
FBgn0267787	0	4	0	0	0	4	0	2	2	0	2	0
FBgn0037265	2091	2066	1856	2277	2048	2805	2339	3173	2744	2140	2305	2595
FBgn0004197	56	29	64	44	43	220	41	94	62	10	10	28
FBgn0085305	6	0	4	0	0	0	6	0	0	0	4	0
FBgn0037857	52	32	30	4	30	1582	2	546	392	4	10	26
FBti0063104	4	1	2	4	0	2	0	3	6	4	0	2
FBti0062875	17	6	34	22	20	5	19	31	20	4	8	27
FBgn0044810	94	24	62	14	8	16	52	16	4	6	34	10
FBgn0262149	1811	1476	1290	1110	1279	794	810	972	1023	872	830	930
FBgn0037955	7441	6160	5762	6363	5491	4742	5211	4474	5146	5896	6526	6156
FBgn0037270	54328	44259	39249	43508	39733	32745	32457	31367	35720	38103	39740	40247
FBgn0264899	4	0	0	0	2	8	2	12	4	4	0	0
FBti0060429	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0039139	4164	3581	3188	3741	3243	3069	3138	2651	3054	2966	3211	3400
FBti0062394	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0041229	16	12	2	13	3	8	5	5	9	2	0	2
FBgn0039286	16	20	24	24	30	21	18	20	10	12	30	14
FBgn0037251	27	30	35	26	32	26	21	18	17	15	17	23
FBgn0051050	72	56	18	6	40	2466	14	1248	809	2	20	18
FBgn0037719	4913	4371	3965	4127	3916	2826	3520	2586	3191	3337	3555	3782
FBgn0267673	4	1	0	2	6	491	8	220	120	0	0	0
FBgn0039093	2	10	2	0	0	10	0	8	6	0	0	0
FBgn0016685	65096	52598	45594	55259	51324	39804	43409	35562	40765	52672	54001	48304
FBgn0038584	4382	3684	3669	3370	3134	2656	2754	2525	2437	2795	2885	3387
FBgn0051337	30	28	46	22	40	95	10	59	29	6	30	21
FBgn0028692	28507	35100	25072	32340	21119	35600	29631	29538	35482	21603	27601	24975
FBgn0037727	147	106	96	66	55	64	76	34	34	48	66	74
FBti0062492	0	0	0	0	4	0	0	0	0	0	0	0
FBgn0002734	20	34	28	12	20	32	16	4	6	8	32	31
FBti0019351	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037563	43	42	30	52	59	19	65	54	48	42	38	29
FBgn0053100	15402	11751	10600	12744	11436	9918	9434	7485	8581	9502	10021	10120
FBti0062370	1	0	0	0	0	0	0	0	0	1	0	0
FBgn0038089	9	6	8	0	8	213	0	147	45	0	0	0
FBti0019298	1	0	2	0	0	0	2	0	2	1	0	0
FBgn0022800	671	395	466	428	330	185	164	201	150	131	141	161
FBgn0051086	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026164	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019300	0	0	0	0	4	0	0	0	0	1	0	0
FBgn0042105	12	10	0	8	4	7	8	12	20	8	2	0
FBgn0038575	2682	2241	2154	1699	1623	2161	1780	1747	2034	1033	1290	1510
FBti0215293	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0045442	8	2	4	10	10	4	6	0	7	2	2	0
RR48318_transposable_element	435	154	149	652	667	207	280	234	186	240	232	302
FBgn0051404	8	1	12	7	22	1318	2	384	330	8	4	10
FBgn0027657	1439	1230	994	844	920	750	798	1195	929	832	905	767
FBgn0262823	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039240	13296	10935	8976	10499	9285	7284	7428	5459	6508	6569	7089	9060
FBgn0037792	6713	6621	6097	7004	5638	5224	5430	4215	5357	4237	5434	5308
FBgn0037560	725	771	922	799	842	946	1044	1408	1076	918	953	855
FBgn0011944	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0261840	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039505	6035	4386	4281	4304	4742	3374	3738	3267	3611	4304	4111	4443
FBgn0039790	18173	15592	15471	15553	14122	10459	12254	9619	11783	11775	12772	13742
FBgn0010173	31104	25634	24309	29179	25455	19881	22738	19238	23051	22366	24555	25466
FBti0062552	5	3	3	4	4	4	12	0	6	0	4	4
FBti0215208	0	12	5	8	13	2	6	7	4	1	1	8
FBgn0263002	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0039527	351	220	195	884	334	643	230	497	367	269	366	354
RR48323_transposable_element	2	6	2	4	14	2	8	4	2	2	0	0
FBgn0015570	211	131	206	169	125	147	172	246	82	159	182	213
FBgn0051015	1402	951	852	957	874	628	553	508	595	650	587	570
FBgn0286035	12	15	22	13	6	11	19	7	11	12	19	20
FBti0019456	0	0	0	1	3	0	0	2	0	0	0	0
FBgn0037617	5546	4806	4816	4030	4029	3017	2933	2756	2740	2324	2665	3232
FBgn0039748	26	42	38	70	49	70	22	52	58	30	72	41
FBgn0028422	497	367	279	508	358	480	384	409	428	397	344	382
FBti0020309	9	0	0	0	0	0	0	0	0	0	0	0
FBgn0038731	3	2	0	3	4	2	93	19	4	83	67	0
FBgn0038043	15785	11334	11170	11989	12265	9669	10162	8001	9996	12230	12504	11459
FBti0061873	1	2	1	2	2	0	0	0	4	0	0	0
FBgn0004777	3	4	6	0	11	4	2	0	2	1	0	6
FBgn0037293	5266	4550	4008	4756	4330	4310	4080	4366	4362	3915	4358	4392
RR48394_transposable_element	86	47	115	63	112	37	88	36	33	55	35	69
FBgn0039009	48	43	26	26	54	110	20	85	53	4	13	19
FBti0063885	0	0	0	1	0	0	0	0	0	0	0	0
FBgn0267653	2	8	2	2	14	8	10	3	4	0	8	2
FBti0063766	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0039766	4404	4260	4022	3650	3489	3062	3137	3413	3237	3573	3707	3409
FBgn0267758	291	220	231	280	244	175	153	200	194	148	124	138
FBgn0020546	8	0	0	0	6	7	0	14	6	4	1	6
FBgn0039283	53	54	67	75	43	85	52	68	37	52	52	61
FBgn0026162	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037818	48	46	18	4	43	8	124	30	13	110	126	32
FBtr0304502_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037492	1797	1430	1162	1431	1225	1104	1191	893	1036	1014	1044	1241
FBti0063269	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039668	12318	9285	7872	10313	9661	10823	7990	7804	8560	6800	7455	9548
FBgn0014427	5423	3999	2969	3627	3145	2675	3234	3536	3232	4116	4463	4223
FBgn0261286	14831	11642	9962	14771	12066	9761	10558	7150	9838	9305	10523	11202
FBti0063749	0	0	2	2	0	0	0	0	0	0	0	0
FBgn0038282	50	74	77	120	138	77	72	96	113	100	146	112
FBgn0038473	11037	13157	11383	12037	9929	12368	10975	11343	12080	8166	10725	10390
FBgn0039016	8218	6847	5543	8768	6809	5776	6178	4472	5764	5253	6098	6747
FBgn0039067	4534	4167	3357	4109	3499	2823	2997	2522	3106	2928	2827	3290
RR43375_transposable_element	16	11	17	23	24	9	30	11	7	16	10	25
FBgn0087012	530	673	630	1073	1022	1724	1349	1440	1636	1095	1448	1344
FBgn0039555	18074	14241	12446	13424	12444	10274	10398	9727	11423	13251	12718	13726
FBgn0053970	1242	1334	1153	1924	1126	3388	2237	2912	2479	1516	2324	2016
FBgn0267711	21	10	5	30	21	14	11	6	8	12	17	15
FBgn0266243	96	72	48	51	82	87	81	83	45	59	24	37
FBti0059725	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0267123	0	14	2	4	3	7	0	6	4	0	0	12
FBgn0085326	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019390	2	2	4	0	2	0	4	2	0	2	1	0
FBgn0037538	8081	6690	6001	6398	5838	4916	5024	4525	5295	5916	5856	6361
FBgn0086768	12648	11813	9565	10083	9605	8810	7617	10055	8181	8176	8470	8735
RR48301_transposable_element	4	0	0	10	6	0	3	2	11	0	0	2
FBtr0445494_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038722	7373	6480	5121	5890	5707	7803	4474	5415	6000	5084	5344	5948
FBtr0309591_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0259244	16752	14199	14371	14440	11665	7865	8782	7333	8994	8432	9811	10732
FBgn0037481	6329	4517	4230	4917	5283	3396	4446	2978	4042	4556	4858	4915
FBgn0263410	110	0	317	62	526	144	402	0	4	90	2	178
FBti0019408	0	0	0	0	0	0	0	0	0	0	0	0
FBti0061004	0	0	0	2	2	0	1	1	0	0	2	0
FBti0019434	2	2	2	0	0	0	2	0	0	0	0	6
FBgn0039810	18	12	0	6	8	614	4	348	196	0	2	8
FBgn0040534	6046	4345	4669	4398	4687	3558	3707	3045	3420	4381	4170	3781
FBgn0014135	418	387	432	662	530	658	669	510	595	439	431	554
FBgn0039058	642	796	654	487	681	260	282	314	463	234	297	374
FBgn0085308	3	7	3	4	10	138	3	60	30	2	0	2
FBti0062423	16	6	12	20	0	12	25	8	12	12	8	12
FBgn0051119	327	285	341	302	321	241	266	286	238	312	274	344
FBgn0037625	2	0	1	0	0	1	0	5	3	2	5	1
FBgn0262559	18374	17491	14367	13708	12005	11223	10980	11817	12313	11302	14056	12394
FBgn0051528	252	352	174	67	245	177	36	112	184	25	41	124
FBgn0267708	8	6	8	20	32	15	24	2	2	0	28	10
RR46358_transposable_element	75	22	43	87	56	42	32	30	41	19	24	24
FBgn0278600	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0038369	10099	7711	7593	7965	8099	6633	7478	6047	7062	8502	8322	7683
FBgn0039483	0	0	0	0	0	0	0	0	6	0	0	0
FBti0063150	81	18	82	90	82	48	42	63	60	56	28	72
FBgn0265039	9	21	10	7	14	23	12	13	16	6	11	7
FBti0063162	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062759	8	6	0	2	3	4	0	0	0	0	0	1
FBgn0040679	94	84	38	8	86	2380	28	1068	728	8	24	30
FBgn0267148	10	2	0	7	15	11	4	1	8	2	4	0
FBti0062428	0	0	0	0	0	0	1	0	1	0	0	2
FBgn0039663	3347	2861	2503	3915	3565	2341	2699	2095	2415	1871	2510	3047
FBgn0046332	302	316	132	50	308	12522	62	6235	3651	20	82	98
FBgn0046214	94776	84671	67957	83902	76313	62041	68803	61469	66777	71935	77110	81330
FBti0062078	0	0	2	3	6	2	1	1	3	4	2	0
FBti0215285	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0037655	24125	22051	18487	18555	17177	17450	15280	16601	15350	14598	15230	17902
FBgn0038692	3291	2627	2505	2311	2268	1853	1766	1619	1756	1851	1945	2115
FBgn0263401	0	0	0	0	2	10	0	12	4	0	0	3
FBgn0000036	306	89	511	242	918	339	404	100	89	88	60	304
FBgn0266236	0	0	0	0	2	2	0	2	2	0	0	0
FBgn0038397	479	244	278	446	350	459	262	370	271	342	220	328
FBgn0037467	6312	5003	4499	5807	5432	4409	4256	3274	3972	3736	4006	4491
FBgn0039778	1	0	0	4	2	2	2	6	7	0	0	4
FBgn0039169	3685	2539	2397	3099	2850	2328	2499	1685	2006	2260	2201	2804
FBgn0000015	1392	1246	1168	2329	1677	1924	2049	1379	1914	1664	2244	1755
FBti0063079	2	0	8	0	2	2	4	0	4	0	0	0
FBgn0010247	39637	32835	31798	30382	26338	21036	25379	16040	24292	24129	26150	26560
FBgn0037607	60119	50820	41314	43660	36724	39798	33792	32643	34362	37368	41037	40576
FBgn0261847	0	2	0	3	2	0	0	0	0	0	0	0
FBgn0039449	6090	4389	4200	4573	4563	3194	3686	2598	3294	3510	3776	4362
FBgn0037798	14	26	11	3	24	42	2	37	16	0	3	22
FBgn0261789	18396	14194	13800	15271	14537	11845	12238	9491	11131	15016	14860	13036
FBgn0002542	16640	13459	12321	17516	14815	11458	13720	10425	12114	12297	13741	15390
RR46432_transposable_element	17	6	18	14	18	5	12	11	15	8	3	13
FBgn0267208	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0015790	46875	39254	35767	40089	38396	30271	34391	30721	32799	34085	35584	38622
FBgn0053339	0	15	8	16	4	53	4	30	10	6	0	2
FBgn0043799	912	877	601	712	544	560	555	457	495	488	526	523
FBgn0038450	6	10	42	13	8	12	2	6	44	42	100	4
FBti0063714	2	0	2	0	5	1	0	1	2	3	1	0
FBgn0267865	0	0	0	0	0	54	0	39	36	0	3	0
FBgn0051570	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019429	2	2	0	10	4	0	6	0	2	0	0	2
FBgn0086613	11031	10482	8704	10216	7841	7810	7698	6452	7915	5847	7005	7857
FBgn0259975	0	0	0	29566	40	12	2	2	10	22	1394	2
FBgn0086355	10052	8635	7512	6434	6111	15853	6262	11164	9449	6934	7744	7055
FBgn0263547	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037489	9767	9395	7578	9342	7655	7791	7171	5581	6461	6036	6992	7856
FBgn0267768	6	3	10	1	4	4	1	1	5	5	0	4
FBgn0051098	1614	1460	991	1382	1215	1135	1118	1368	1397	1243	1513	1347
FBgn0037399	16	13	3	0	9	2	6	4	12	0	0	6
FBti0062546	0	0	0	0	0	1	0	0	0	1	0	0
FBgn0014869	8341	7337	6294	5580	5378	4384	5482	5368	5173	6041	6484	6634
FBti0020381	1	1	4	0	8	15	9	2	13	6	7	4
FBgn0267761	0	0	0	0	0	0	0	3	0	0	0	1
FBgn0286871	4	2	2	0	2	0	2	1	0	0	0	0
FBgn0003884	524508	421265	377348	432494	384892	349338	350573	333384	378755	428691	443748	437813
FBgn0042206	335	380	452	340	283	456	506	443	459	544	642	448
FBgn0029503	2738	2742	2118	2292	1879	2480	2262	2012	2817	1570	2050	1791
FBgn0037322	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039806	23	32	39	55	32	48	43	45	56	36	44	50
FBti0062524	1	3	3	0	1	0	1	0	3	2	5	3
FBti0020330	7	0	4	2	0	0	1	0	9	0	2	0
FBgn0012025	0	0	0	6	0	0	0	2	0	0	0	0
FBgn0051533	178	146	60	42	150	8314	30	3010	1962	18	30	76
FBgn0027866	23765	19730	17617	20630	17171	16792	16436	12859	15802	14108	15257	17611
FBgn0267222	2	1	2	0	11	9	2	0	4	0	5	5
FBgn0039835	4604	3447	3234	3611	3341	2827	2753	2457	3324	3203	3592	2998
FBgn0037703	2814	2119	2111	2431	2436	1652	1828	1560	1909	1760	2078	2025
RR48336_transposable_element	13	13	13	18	36	11	12	21	24	2	16	18
FBgn0038952	199	214	114	65	136	8569	88	3371	2210	58	80	106
FBgn0267941	23	4	12	12	27	4	14	19	13	10	6	21
FBgn0039085	113	61	36	103	51	35	115	127	73	266	180	84
FBgn0026399	0	0	0	0	0	0	0	0	0	2	0	0
FBgn0037609	3102	2721	2356	2479	2539	2253	2534	2398	2379	2278	2322	2441
FBgn0012028	0	0	1	3	0	0	0	0	0	0	0	0
FBgn0010015	183	177	157	187	223	105	115	93	85	96	122	163
FBgn0267130	16	6	0	0	6	0	0	2	5	0	4	5
FBgn0260722	8879	6297	6567	7127	7011	4962	5289	3839	4510	5418	5075	5762
FBgn0037304	123	60	79	91	46	106	26	54	62	42	44	71
FBgn0263782	6092	4639	4266	6135	6022	5107	4831	3784	4224	3939	5540	5330
FBgn0026563	454	280	146	111	336	23230	90	7907	6262	98	156	94
FBgn0051100	173	252	316	417	314	1183	665	736	1016	602	531	470
FBgn0046247	6808	5581	4877	5543	5120	4307	4640	4344	4633	4902	4773	5305
FBgn0037739	17294	14323	13968	14393	12866	10227	11537	13385	11941	11826	12995	13964
FBgn0039671	12	6	9	16	15	8	2	4	12	4	13	4
FBgn0086610	0	0	5	0	0	12	0	0	0	0	0	0
FBgn0039157	8351	5815	5737	6555	5724	3952	4839	3302	3736	3806	3980	4737
FBgn0037291	10	16	4	0	13	16	7	9	12	1	2	8
FBgn0039437	2	1	8	2	0	9	0	6	1	2	0	5
FBgn0039118	2322	2086	1835	1864	1890	2018	1820	2234	2227	1953	2084	2101
FBtr0309594_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038404	34	9	56	21	86	34	72	8	16	18	16	56
FBgn0043043	566	395	436	541	467	232	271	325	332	429	279	320
FBgn0261814	10	0	0	0	0	60	2	46	52	2	2	0
FBti0061786	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0267191	1	2	14	2	11	6	4	4	6	2	2	4
FBti0061689	3	4	8	6	1	4	4	2	3	1	0	0
FBgn0039862	2418	1801	1404	1804	1431	959	1084	904	919	823	878	1097
FBgn0039367	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0261860	1510	0	4462	722	8834	1784	6202	0	12	1207	10	3090
FBti0059892	0	0	3	0	0	0	0	0	0	0	0	0
FBgn0015781	7557	6275	5710	5966	5828	4266	4741	4566	4810	5210	5574	5710
FBgn0265169	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039158	3597	2889	2872	3219	3111	2651	2503	2174	2275	2409	2670	2540
FBgn0011970	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004107	7642	5541	5532	6691	6133	4577	5720	3576	4583	5509	6020	6295
FBti0019366	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0039193	0	0	2	2	2	53	6	39	26	0	2	2
FBgn0039251	5741	4886	3891	4227	4334	3027	3871	2741	3228	3844	3742	4714
FBgn0039854	190	145	149	190	152	109	130	134	173	110	136	119
FBgn0051141	250	350	183	68	233	5798	84	2752	1788	34	37	68
FBgn0038388	5169	4247	3726	4183	3916	4987	3644	5000	4265	3752	3987	4189
FBgn0039313	32	51	46	18	27	76	222	122	22	1113	256	21
FBgn0042710	226	264	122	62	184	17000	112	9092	4972	64	84	70
FBti0059784	0	0	0	0	0	0	0	0	0	0	0	0
FBti0020368	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037342	5358	3953	3773	3861	3945	3588	3369	2603	3239	3567	3816	4330
FBgn0038592	937	565	527	667	529	360	421	269	307	426	389	383
FBgn0039354	424	230	239	372	420	233	227	171	204	196	190	235
FBgn0024963	18	56	44	12	26	67	20	81	38	24	28	37
FBgn0267683	2	6	2	2	8	5	0	2	5	0	0	0
FBti0061724	0	0	0	0	0	0	0	7	0	0	0	0
FBgn0083971	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038102	199	106	100	131	190	141	65	95	79	46	67	108
FBgn0038535	10101	12358	10708	13411	10191	16031	14609	13807	15864	5870	9799	9242
FBgn0264357	22737	18623	18167	21105	16853	15551	16591	14574	15669	12179	14215	17867
FBgn0027492	41360	33217	31152	38040	31786	25970	31016	21246	26566	24224	29086	31236
FBgn0039194	0	2	0	0	6	0	0	0	2	0	0	0
FBgn0026380	24922	20163	17673	18163	19238	18241	16579	15606	18125	20598	21257	18920
FBti0061901	0	0	2	0	0	0	0	0	0	0	0	0
FBgn0262995	0	0	0	0	0	4	0	4	4	0	0	0
FBgn0262411	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0267229	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038042	636	603	472	465	398	1008	448	707	618	337	440	469
FBti0063930	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0004595	52	52	64	36	24	225	20	121	104	14	14	18
FBgn0038651	26010	19907	16892	23414	19546	15353	18759	13082	16904	14069	16455	18664
FBgn0038571	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0020385	6847	5130	4769	3849	2582	3087	2821	2885	2527	2404	3388	3132
FBgn0037761	0	0	0	0	1	0	0	1	0	2	5	0
RR46410_transposable_element	70	16	23	66	39	37	45	37	24	22	24	29
FBti0063829	21	1	8	3	2	4	0	3	3	3	4	5
FBgn0037876	2769	2603	2164	2241	1966	1672	1685	1512	1796	1557	1692	2000
FBgn0003861	2	0	0	0	0	7	0	4	36	0	0	2
FBgn0266415	4	0	2	0	0	14	0	10	6	0	0	0
FBgn0260462	52067	43251	44207	47351	40433	41714	45147	44277	42050	39692	44410	47039
FBgn0001281	264	223	140	120	285	8639	141	4058	2996	86	114	120
FBgn0024912	3816	3502	3582	3132	2940	2736	2770	3501	3087	2692	2808	2972
FBgn0039467	277	288	373	321	256	346	306	307	405	152	384	311
FBgn0259831	0	0	0	0	0	0	4	2	0	0	0	0
FBgn0026250	82511	65252	59483	69485	68050	55912	53799	50372	51067	62570	62180	61999
FBgn0038893	3795	3064	2964	2869	2848	2376	2254	2125	2147	2502	2838	2577
FBgn0037448	447	401	469	420	639	403	480	433	330	270	262	397
FBgn0267109	18	15	15	12	21	17	15	12	11	3	23	18
FBgn0262982	896	493	594	575	665	587	383	546	373	425	351	484
FBgn0038436	11	9	14	6	8	2	3	8	8	0	8	3
FBgn0038979	531	543	305	46	414	5806	48	3648	2046	22	44	174
FBgn0025781	15991	12863	11015	14921	12517	9314	10828	8982	10623	10229	11812	12332
FBgn0262010	1034	1158	1234	1051	1128	1261	1211	1899	1077	1055	1550	952
FBgn0038845	32	50	36	37	25	22	54	13	40	45	32	38
FBgn0004510	6118	5642	4837	4896	4271	3670	3847	3354	3546	3985	4146	4865
FBgn0039581	13012	10746	9672	11099	9733	7849	9451	7778	8580	8660	9313	10944
FBti0062502	0	0	1	2	2	0	0	0	2	0	0	0
FBgn0264563	74	67	34	7	77	3097	37	1757	1020	15	12	22
FBgn0266173	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0037720	3648	3413	2779	3687	3009	3099	3122	2879	3243	2626	3238	3331
FBgn0051081	0	0	0	0	4	0	2	0	0	0	0	0
FBgn0265253	11	4	4	3	17	164	14	38	29	4	1	3
FBgn0262582	11347	10073	8108	12117	9864	8052	8807	6939	7731	4740	6295	7767
FBgn0038114	2	0	6	10	0	0	8	7	3	0	18	0
FBgn0037713	1086	669	863	951	967	837	910	760	772	820	830	989
FBgn0264901	26	39	28	41	22	17	27	17	22	11	12	15
FBti0060337	2	1	1	1	0	1	0	0	0	0	3	4
FBgn0039187	17461	15275	13165	18714	15697	13270	13673	13617	14092	11131	13270	16166
FBgn0005671	41867	33881	27953	35261	32215	31492	30500	28438	30791	30516	34668	35683
FBgn0267385	71634	61734	52106	55381	47993	42488	46451	45365	47176	47229	53401	57850
FBgn0039043	1525	1174	1210	1302	1259	1195	1442	1201	1122	1363	1485	1474
FBgn0039215	14385	11753	9214	11103	9372	7323	8238	6160	6824	8017	8016	9655
FBgn0038953	5624	4756	4487	5419	5311	6549	4781	4153	4681	3384	4457	4735
FBti0019395	4	14	0	5	12	4	4	2	2	2	2	6
FBgn0039670	10	4	2	0	0	0	0	4	3	2	0	0
FBgn0266579	882	715	899	614	918	2074	992	1220	913	544	456	602
FBgn0024555	45316	35880	31883	43312	36327	29549	32224	22471	29359	25840	29540	36042
FBgn0264982	10	2	2	0	0	2	7	1	0	2	3	8
FBti0062755	0	0	0	2	0	12	0	2	1	0	0	0
FBgn0038611	4	19	12	4	6	4	6	3	2	2	8	6
FBgn0037814	17133	14180	11948	13918	12944	9220	9768	7362	9270	9992	10951	12010
FBgn0037900	3333	2539	2022	2221	2677	5682	2105	3082	3033	1959	2096	2359
FBti0019340	8	0	4	0	4	0	2	0	2	2	4	2
FBgn0265380	4	7	11	8	3	5	10	14	4	3	2	4
FBtr0304229_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038643	0	0	0	0	0	2	0	0	6	0	0	0
FBgn0086059	2	0	1	0	0	0	0	0	0	0	0	0
FBgn0002441	20733	16383	14089	18135	14897	12103	12697	10445	12791	11211	12675	14290
FBgn0038053	2542	1774	1762	2050	1760	1749	1862	1611	1714	1748	1806	1992
FBgn0023212	32712	26308	23636	24850	24929	19291	19293	17272	18081	20235	20106	22726
FBgn0261838	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038820	0	0	2	1	2	0	0	0	2	0	0	2
FBgn0019828	567	686	287	202	761	36724	232	17624	11750	167	279	199
FBgn0039336	1975	1657	1527	1472	1388	1242	1370	934	1277	1478	1348	1504
FBgn0265318	427	371	358	298	402	203	229	286	244	189	220	191
FBgn0063649	1472	1195	1080	2032	1663	1820	2159	2461	1588	1931	1668	1747
FBgn0051588	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0038421	530	439	470	490	577	842	450	555	497	376	420	479
FBti0019380	0	0	2	2	0	1	0	5	0	0	5	0
FBgn0039261	19666	15217	14231	18196	16549	11411	13637	10184	11609	12147	13195	14480
FBgn0264912	435	334	409	250	237	164	215	219	223	143	118	222
FBgn0051029	890	1234	454	222	904	33183	205	14600	8621	174	256	448
FBgn0267210	5	4	11	11	0	0	4	5	1	2	12	11
FBgn0039577	74	96	30	9	60	2373	18	1091	700	0	12	10
FBgn0263537	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0038377	159	159	73	33	194	7582	70	3102	2135	71	48	62
FBti0062734	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019402	0	6	2	4	4	0	2	2	4	2	5	0
FBgn0261808	1509	1590	1233	1416	1264	1409	1231	1841	1198	1185	1355	1372
FBgn0039366	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0267147	6	0	42	0	24	18	6	0	1	8	0	8
FBgn0037647	7986	6785	6149	8072	7373	6295	6500	6520	6553	7199	7275	7101
FBgn0039210	3390	2783	2704	3304	2572	2656	2636	2318	2634	2090	2768	2744
